vehicle_id,x,y,lane_id,speed,type,message_id,event_type,event_time,x_jitter,y_jitter,main_zone,sub_zone,event_seconds,event_weight,vehicle_weight,speed_norm,priority_score,forwarder_rank_scaf,is_forwarder_scaf,ml_pred,ml_prob,local_density,FRI,FRI_norm
CNA_NBNA_43,3882.023129,4943.665977,--31272#8_0,46.3,car,msg_398784,Normal,09:09:40,3882.0827772104217,4943.914696912184,A2,A2_2,32980,0.3,0.6,0.3265162200282087,0.395303,1.0,1,1,1.0,0,46.3,0.3265162200282087
CNA_NBNA_44,3684.499873,4271.029645,:-29400_0_0,40.9,car,msg_980983,Acceleration,09:09:41,3684.4258338588143,4270.971152518628,A2,A2_2,32981,0.5,0.6,0.2884344146685472,0.487687,1.0,1,1,1.0,0,40.9,0.2884344146685472
CNA_NBNA_45,3750.056313,4413.999799,--32278#5_0,46.3,car,msg_194497,Acceleration,09:09:42,3750.526026743718,4414.141920218137,A2,A2_2,32982,0.5,0.6,0.3265162200282087,0.495303,1.0,1,1,1.0,0,46.3,0.3265162200282087
NBSKMS_Nightbus_14,3492.524043,4555.31974,-31622#2_1,50.4,bus,msg_513132,Deceleration,09:09:43,3492.937352977456,4554.997139879747,A2,A2_2,32983,0.6,1.0,0.3554301833568405,0.671086,1.0,1,1,1.0,0,50.4,0.35543018335684057
CNA_NBNA_46,4763.531154,4186.427319,--32406#2_0,51.4,car,msg_185150,Normal,09:09:44,4763.902291465771,4186.099580972753,A2,A2_4,32984,0.3,0.6,0.3624823695345556,0.402496,1.0,1,1,1.0,0,51.4,0.36248236953455565
CNA_NBNA_47,4819.812454,4439.698364,:-18840_1_0,48.8,car,msg_335341,Normal,09:09:45,4819.823987039237,4439.826511611761,A2,A2_4,32985,0.3,0.6,0.3441466854724964,0.398829,1.0,1,1,1.0,0,48.8,0.34414668547249644
NBSKMS_Nightbus_15,4624.709584,4392.385894,:-18840_1_0,36.1,bus,msg_427971,EmergencyBrake,09:09:46,4624.461334319636,4392.533153150775,A2,A2_4,32986,0.9,1.0,0.2545839210155148,0.800917,1.0,1,1,1.0,0,36.1,0.2545839210155148
CNA_NBNA_48,4416.706825,4512.082363,-32694_0,1.0,car,msg_386736,Acceleration,09:09:47,4417.1682906329925,4511.991333091312,A2,A2_4,32987,0.5,0.6,0.007052186177715,0.43141,1.0,1,1,1.0,0,1.0,0.007052186177715091
NBSKMS_Nightbus_16,4550.722465,4525.824227,:-11420_4_0,1.0,bus,msg_423260,Acceleration,09:09:48,4550.622572040991,4526.261907683356,A2,A2_4,32988,0.5,1.0,0.007052186177715,0.55141,1.0,1,1,1.0,0,1.0,0.007052186177715091
CNA_NBNA_49,4182.523065,4438.895422,--32468#2_0,82.3,car,msg_730613,Deceleration,09:09:49,4182.273382268134,4438.904314770077,A2,A2_4,32989,0.6,0.6,0.580394922425952,0.596079,1.0,1,1,1.0,0,82.3,0.580394922425952
NBSKMS_Nightbus_17,3842.320726,5586.633041,:-19442_10_0,1.0,bus,msg_932447,Normal,09:09:50,3842.6637988991192,5586.440335727837,A3,A3_1,32990,0.3,1.0,0.007052186177715,0.45141,1.0,1,1,1.0,0,1.0,0.007052186177715091
CNA_NBNA_50,3845.201608,5131.800687,:-19882_0_0,53.1,car,msg_329082,Deceleration,09:09:51,3844.8077828944647,5131.526365864615,A3,A3_1,32991,0.6,0.6,0.3744710860366713,0.554894,1.0,1,1,1.0,0,53.1,0.37447108603667134
CNA_NBNA_51,3509.678925,5216.184365,--32406#1_0,0.0,car,msg_963173,Deceleration,09:09:52,3510.138601813156,5216.599591486462,A3,A3_1,32992,0.6,0.6,0.0,0.48,1.0,1,1,1.0,0,0.0,0.0
CNA_NBNA_52,4255.527936,5696.27673,--32468#2_0,63.1,car,msg_400009,EmergencyBrake,09:09:53,4255.036680905285,5696.65460918692,A3,A3_3,32993,0.9,0.6,0.4449929478138222,0.718999,1.0,1,1,1.0,0,63.1,0.44499294781382226
CNA_NBNA_53,4161.29851,5222.334758,-31606#1_0,31.1,car,msg_199857,Normal,09:09:54,4161.187594013597,5222.432914350746,A3,A3_3,32994,0.3,0.6,0.2193229901269393,0.373865,1.0,1,1,1.0,0,31.1,0.21932299012693934
CNA_NBNA_54,4895.422632,5614.192465,--31212_0,1.0,car,msg_454600,Deceleration,09:09:55,4895.468541586466,5614.013929300513,A3,A3_3,32995,0.6,0.6,0.007052186177715,0.48141,1.0,1,1,1.0,1,0.5,0.0035260930888575456
CNA_NBNA_55,4457.787097,5756.211158,--31272#8_0,49.8,car,msg_326239,Normal,09:09:56,4458.034020691233,5756.179728246919,A3,A3_3,32996,0.3,0.6,0.3511988716502115,0.40024,1.0,1,1,1.0,0,49.8,0.3511988716502115
CNA_NBNA_56,4196.92305,5157.109788,:-19856_7_0,134.7,car,msg_145664,Acceleration,09:09:57,4196.802840801855,5156.996606568199,A3,A3_3,32997,0.5,0.6,0.9499294781382228,0.619986,1.0,1,1,1.0,0,134.7,0.9499294781382227
NBSKMS_Nightbus_18,4793.574904,5764.644822,--30988#1_1,40.2,bus,msg_714746,Acceleration,09:09:58,4793.257005187242,5764.930566689788,A3,A3_3,32998,0.5,1.0,0.2834978843441467,0.6067,1.0,1,1,1.0,0,40.2,0.2834978843441467
CNA_NBNA_57,4359.287062,5128.399209,-32770#6_0,18.3,car,msg_622634,EmergencyBrake,09:09:59,4359.619856783009,5128.368036366918,A3,A3_3,32999,0.9,0.6,0.1290550070521861,0.655811,1.0,1,1,1.0,0,18.3,0.12905500705218617
NBSKMS_Nightbus_19,3730.070258,6142.749415,-32924#0_0,36.1,bus,msg_708848,Acceleration,09:10:00,3729.605306354571,6143.037693613263,A3,A3_2,33000,0.5,1.0,0.2545839210155148,0.600917,1.0,1,1,1.0,0,36.1,0.2545839210155148
NBSKMS_Nightbus_20,4096.621586,5831.085674,-32340#7_0,0.0,bus,msg_238217,Normal,09:10:01,4096.849312682728,5831.288654842995,A3,A3_2,33001,0.3,1.0,0.0,0.45,1.0,1,1,1.0,0,0.0,0.0
CNA_NBNA_58,3355.711726,5905.821727,-31622#1_1,48.2,car,msg_403738,Deceleration,09:10:02,3355.2928615614733,5905.897671488905,A3,A3_2,33002,0.6,0.6,0.3399153737658674,0.547983,1.0,1,1,1.0,0,48.2,0.3399153737658674
NBSKMS_Nightbus_21,3423.216008,5970.410741,--32326#1_0,43.7,bus,msg_204941,Acceleration,09:10:03,3422.722770658218,5969.913336333585,A3,A3_2,33003,0.5,1.0,0.3081805359661495,0.611636,1.0,1,1,1.0,0,43.7,0.3081805359661495
CNA_NBNA_59,4886.766077,6251.537539,-31606#1_0,33.9,car,msg_185849,Acceleration,09:10:04,4886.302184940484,6251.754579260275,A3,A3_4,33004,0.5,0.6,0.2390691114245415,0.477814,1.0,1,1,1.0,0,33.9,0.23906911142454157
CNA_NBNA_60,4764.465568,6572.51746,-30694#0_0,46.3,car,msg_303284,Acceleration,09:10:05,4763.99876375426,6572.6083504612125,A3,A3_4,33005,0.5,0.6,0.3265162200282087,0.495303,1.0,1,1,1.0,0,46.3,0.3265162200282087
CNA_NBNA_61,4342.116105,6542.906869,-32694_0,140.1,car,msg_640670,Deceleration,09:10:06,4342.036090173129,6542.970567935116,A3,A3_4,33006,0.6,0.6,0.9880112834978844,0.677602,1.0,1,1,1.0,0,140.1,0.9880112834978843
NBSKMS_Nightbus_22,4499.820612,6442.895507,:-20904_1_0,43.4,bus,msg_692683,Acceleration,09:10:07,4499.712230145739,6442.694278873597,A3,A3_4,33007,0.5,1.0,0.3060648801128349,0.611213,1.0,1,1,1.0,0,43.4,0.30606488011283495
CNA_NBNA_62,3880.003702,7086.583633,-30694#1_0,67.9,car,msg_810529,Deceleration,09:10:08,3880.117037593897,7087.058085488687,A4,A4_1,33008,0.6,0.6,0.4788434414668547,0.575769,1.0,1,1,1.0,0,67.9,0.4788434414668547
CNA_NBNA_63,3534.860575,6781.196285,:-19882_0_0,67.2,car,msg_751085,EmergencyBrake,09:10:09,3534.688579036666,6780.958716155998,A4,A4_1,33009,0.9,0.6,0.4739069111424541,0.724781,1.0,1,1,1.0,0,67.2,0.47390691114245415
CNA_NBNA_64,3324.183232,6637.227776,--31634_0,1.0,car,msg_727897,Acceleration,09:10:10,3323.8498398787365,6637.412734416559,A4,A4_1,33010,0.5,0.6,0.007052186177715,0.43141,1.0,1,1,1.0,0,1.0,0.007052186177715091
CNA_NBNA_65,4468.001302,6884.738489,-31648#1_0,105.9,car,msg_812566,Acceleration,09:10:11,4467.976707633826,6884.682214840544,A4,A4_3,33011,0.5,0.6,0.7468265162200282,0.579365,1.0,1,1,1.0,0,105.9,0.7468265162200282
CNA_NBNA_66,4284.960583,7338.033703,-30694#1_0,64.2,car,msg_246210,EmergencyBrake,09:10:12,4284.513276601354,7337.898355852716,A4,A4_3,33012,0.9,0.6,0.4527503526093088,0.72055,1.0,1,1,1.0,0,64.2,0.45275035260930885
CNA_NBNA_67,4212.81394,7110.593158,--32326#1_0,105.8,car,msg_873748,EmergencyBrake,09:10:13,4212.61220101221,7110.939032505822,A4,A4_3,33013,0.9,0.6,0.7461212976022567,0.779224,1.0,1,1,1.0,0,105.8,0.7461212976022567
CNA_NBNA_68,4821.250771,7180.290184,--32326#1_0,51.4,car,msg_872819,EmergencyBrake,09:10:14,4821.047827286573,7179.80515463157,A4,A4_3,33014,0.9,0.6,0.3624823695345556,0.702496,1.0,1,1,1.0,0,51.4,0.36248236953455565
NBSKMS_Nightbus_23,4397.633453,6949.776054,--31272#8_0,1.0,bus,msg_658340,Acceleration,09:10:15,4398.092059953138,6950.252511412316,A4,A4_3,33015,0.5,1.0,0.007052186177715,0.55141,1.0,1,1,1.0,0,1.0,0.007052186177715091
CNA_NBNA_69,4495.508901,6881.334616,-32278#1_1,46.6,car,msg_726213,Normal,09:10:16,4495.600735405734,6880.9534024972,A4,A4_3,33016,0.3,0.6,0.3286318758815232,0.395726,1.0,1,1,1.0,0,46.6,0.32863187588152326
CNA_NBNA_70,4752.122389,7514.999067,-32924#0_0,105.6,car,msg_189875,EmergencyBrake,09:10:17,4751.973498228325,7515.0070734842575,A4,A4_4,33017,0.9,0.6,0.7447108603667136,0.778942,1.0,1,1,1.0,0,105.6,0.7447108603667136
CNA_NBNA_71,4425.420843,7859.462058,:-29400_0_0,79.7,car,msg_998273,Deceleration,09:10:18,4425.594378519816,7859.698302325492,A4,A4_4,33018,0.6,0.6,0.5620592383638928,0.592412,1.0,1,1,1.0,0,79.7,0.5620592383638928
CNA_NBNA_72,4790.563447,7930.245457,:-19442_10_0,55.3,car,msg_306668,Deceleration,09:10:19,4790.928076841228,7930.020678460906,A4,A4_4,33019,0.6,0.6,0.3899858956276445,0.557997,1.0,1,1,1.0,0,55.3,0.3899858956276445
CNA_NBNA_73,4603.202513,8126.176301,--31212_0,50.0,car,msg_163257,Normal,09:10:20,4602.862851768705,8126.096518016068,A4,A4_4,33020,0.3,0.6,0.3526093088857545,0.400522,1.0,1,1,1.0,0,50.0,0.35260930888575454
CNA_NBNA_74,4662.373417,7944.251073,-30706#0_0,6.3,car,msg_676912,Acceleration,09:10:21,4662.6237108036285,7944.158631114749,A4,A4_4,33021,0.5,0.6,0.044428772919605,0.438886,1.0,1,1,1.0,0,6.3,0.04442877291960507
CNA_NBNA_75,3740.428549,8437.829086,-31648#1_0,137.5,car,msg_605643,Deceleration,09:10:22,3740.248081426229,8438.145740974662,A5,A5_1,33022,0.6,0.6,0.969675599435825,0.673935,1.0,1,1,1.0,0,137.5,0.969675599435825
CNA_NBNA_76,4081.234896,8340.764651,--32406#1_0,46.9,car,msg_313313,EmergencyBrake,09:10:23,4081.612270577239,8341.13743849204,A5,A5_1,33023,0.9,0.6,0.3307475317348378,0.69615,1.0,1,1,1.0,0,46.9,0.3307475317348378
CNA_NBNA_77,3827.238475,8770.428563,--32468#2_0,50.7,car,msg_679428,Deceleration,09:10:24,3827.184662789064,8770.902197735586,A5,A5_1,33024,0.6,0.6,0.3575458392101551,0.551509,1.0,1,1,1.0,0,50.7,0.35754583921015515
NBSKMS_Nightbus_24,3385.52995,8636.992957,--30528#16_0,1.0,bus,msg_576120,Normal,09:10:25,3385.826386680096,8636.588662184211,A5,A5_1,33025,0.3,1.0,0.007052186177715,0.45141,1.0,1,1,1.0,0,1.0,0.007052186177715091
NBSKMS_Nightbus_25,4424.671494,9063.903328,-30706#0-AddedOffRampEdge_0,1.1,bus,msg_666599,EmergencyBrake,09:10:26,4424.201192379001,9064.044363973053,A5,A5_3,33026,0.9,1.0,0.0077574047954866,0.751551,1.0,1,1,1.0,0,1.1,0.007757404795486601
NBSKMS_Nightbus_26,4822.910104,8634.574126,-31622#1_1,21.8,bus,msg_216547,Normal,09:10:27,4823.342284898145,8634.096691455525,A5,A5_3,33027,0.3,1.0,0.1537376586741889,0.480748,1.0,1,1,1.0,0,21.8,0.15373765867418898
CNA_NBNA_78,4490.090852,9010.451352,--32326#1_0,26.5,car,msg_308064,Normal,09:10:28,4490.1976394935,9010.766688682908,A5,A5_3,33028,0.3,0.6,0.1868829337094499,0.367377,1.0,1,1,1.0,0,26.5,0.18688293370944992
CNA_NBNA_79,4241.615013,8807.647094,--32326#1_0,23.7,car,msg_211292,Normal,09:10:29,4241.555699177181,8807.47792696692,A5,A5_3,33029,0.3,0.6,0.1671368124118476,0.363427,1.0,1,1,1.0,0,23.7,0.16713681241184766
CNA_NBNA_80,4351.959778,8829.160943,-31622#2-AddedOnRampEdge_3,20.4,car,msg_832280,Normal,09:10:30,4351.760830745995,8828.881802369659,A5,A5_3,33030,0.3,0.6,0.1438645980253878,0.358773,1.0,1,1,1.0,0,20.4,0.14386459802538784
CNA_NBNA_81,4539.016908,8724.481766,:-25332_4_0,141.1,car,msg_943842,Normal,09:10:31,4538.851532044328,8724.02527080959,A5,A5_3,33031,0.3,0.6,0.9950634696755992,0.529013,1.0,1,1,1.0,0,141.1,0.9950634696755993
NBSKMS_Nightbus_27,4468.581528,8642.280551,-32426#0_0,17.2,bus,msg_912437,Deceleration,09:10:32,4468.53562186264,8641.893096699958,A5,A5_3,33032,0.6,1.0,0.1212976022566995,0.62426,1.0,1,1,1.0,0,17.2,0.12129760225669957
CNA_NBNA_82,3706.542103,9231.718213,:-7046_5_0,20.4,car,msg_728597,Normal,09:10:33,3706.3628284431065,9231.74006863869,A5,A5_2,33033,0.3,0.6,0.1438645980253878,0.358773,1.0,1,1,1.0,0,20.4,0.14386459802538784
CNA_NBNA_83,3700.041324,9182.812267,-31622#2-AddedOnRampEdge_3,135.3,car,msg_186977,Normal,09:10:34,3699.972422825972,9182.889647487238,A5,A5_2,33034,0.3,0.6,0.954160789844852,0.520832,1.0,1,1,1.0,0,135.3,0.9541607898448519
CNA_NBNA_84,3990.310428,9882.132888,:-15912_1_1,134.7,car,msg_437074,Deceleration,09:10:35,3990.633664915256,9882.557494385932,A5,A5_2,33035,0.6,0.6,0.9499294781382228,0.669986,1.0,1,1,1.0,0,134.7,0.9499294781382227
CNA_NBNA_85,3944.776599,9516.698271,:-18840_1_0,50.5,car,msg_534313,EmergencyBrake,09:10:36,3944.937342409844,9517.18006472483,A5,A5_2,33036,0.9,0.6,0.3561354019746121,0.701227,1.0,1,1,1.0,0,50.5,0.3561354019746121
CNA_NBNA_86,3728.923991,9562.381866,--31272#8_0,106.3,car,msg_909922,Deceleration,09:10:37,3728.5944695783232,9562.520065231078,A5,A5_2,33037,0.6,0.6,0.7496473906911142,0.629929,1.0,1,1,1.0,0,106.3,0.7496473906911142
CNA_NBNA_87,3743.889049,9355.489004,-31606#1_0,69.4,car,msg_970137,Deceleration,09:10:38,3743.882320102266,9355.324443389409,A5,A5_2,33038,0.6,0.6,0.4894217207334274,0.577884,1.0,1,1,1.0,0,69.4,0.4894217207334274
NBSKMS_Nightbus_28,3306.702087,9276.655981,:-19856_2_0,42.0,bus,msg_302506,Acceleration,09:10:39,3306.4948212272334,9276.4732644236,A5,A5_2,33039,0.5,1.0,0.2961918194640338,0.609238,1.0,1,1,1.0,0,42.0,0.29619181946403383
CNA_NBNA_88,4225.495557,9330.658396,--30534#1_0,46.9,car,msg_778608,Deceleration,09:10:40,4225.271826756295,9330.575866991729,A5,A5_4,33040,0.6,0.6,0.3307475317348378,0.54615,1.0,1,1,1.0,0,46.9,0.3307475317348378
NBSKMS_Nightbus_29,4479.282951,9302.169166,:-12622_6_0,44.0,bus,msg_187565,Acceleration,09:10:41,4478.793626376748,9302.48560458986,A5,A5_4,33041,0.5,1.0,0.310296191819464,0.612059,1.0,1,1,1.0,0,44.0,0.310296191819464
CNA_NBNA_89,4286.88441,9524.143752,-31622#2-AddedOnRampEdge_3,43.3,car,msg_549864,Normal,09:10:42,4286.690205907078,9524.142277654191,A5,A5_4,33042,0.3,0.6,0.3053596614950634,0.391072,1.0,1,1,1.0,0,43.3,0.30535966149506344
CNA_NBNA_90,5076.404448,2390.131291,--32406#3_0,50.2,car,msg_706523,EmergencyBrake,09:10:43,5076.073706466753,2390.1119249154785,B1,B1_1,33043,0.9,0.6,0.3540197461212976,0.700804,1.0,1,1,1.0,0,50.2,0.3540197461212976
CNA_NBNA_91,5132.638536,2023.817645,--30528#16_0,11.8,car,msg_415989,EmergencyBrake,09:10:44,5132.22145096922,2023.8716471669056,B1,B1_1,33044,0.9,0.6,0.083215796897038,0.646643,1.0,1,1,1.0,0,11.8,0.08321579689703808
NBSKMS_Nightbus_30,5418.339763,2162.601349,:-11420_4_0,1.0,bus,msg_135774,Acceleration,09:10:45,5418.754544692439,2162.4163750186262,B1,B1_1,33045,0.5,1.0,0.007052186177715,0.55141,1.0,1,1,1.0,0,1.0,0.007052186177715091
CNA_NBNA_92,4930.301914,1789.218274,-31606#0_0,6.9,car,msg_387356,Normal,09:10:46,4929.842587507527,1789.366693770124,B1,B1_1,33046,0.3,0.6,0.0486600846262341,0.339732,1.0,1,1,1.0,0,6.9,0.04866008462623413
CNA_NBNA_93,5965.704195,1951.226225,-32924#0_0,43.8,car,msg_599351,EmergencyBrake,09:10:47,5965.904764286266,1951.0826993541127,B1,B1_3,33047,0.9,0.6,0.308885754583921,0.691777,1.0,1,1,1.0,0,43.8,0.308885754583921
CNA_NBNA_94,6277.790557,2114.848277,--31212_0,61.4,car,msg_808880,EmergencyBrake,09:10:48,6278.008727620594,2115.0762401612446,B1,B1_3,33048,0.9,0.6,0.4330042313117065,0.716601,1.0,1,1,1.0,0,61.4,0.43300423131170657
CNA_NBNA_95,6452.65993,2106.94333,--32406#3_0,0.0,car,msg_148272,Normal,09:10:49,6452.579757681877,2107.14821929341,B1,B1_3,33049,0.3,0.6,0.0,0.33,1.0,1,1,1.0,0,0.0,0.0
CNA_NBNA_96,6221.041387,2387.266521,-32340#7_0,40.7,car,msg_650005,Acceleration,09:10:50,6221.155400688607,2387.212146335461,B1,B1_3,33050,0.5,0.6,0.2870239774330042,0.487405,1.0,1,1,1.0,0,40.7,0.28702397743300423
CNA_NBNA_97,5959.432502,2041.523758,--32326#1_0,88.6,car,msg_576986,Normal,09:10:51,5959.363047147012,2041.56266797178,B1,B1_3,33051,0.3,0.6,0.624823695345557,0.454965,1.0,1,1,1.0,0,88.6,0.624823695345557
CNA_NBNA_98,6221.810006,2516.184495,-31606#0_0,107.1,car,msg_864649,EmergencyBrake,09:10:52,6221.343972508688,2516.4126199261823,B1,B1_3,33052,0.9,0.6,0.7552891396332863,0.781058,1.0,1,1,1.0,0,107.1,0.7552891396332863
CNA_NBNA_99,6523.54172,1930.623917,:-29400_0_0,58.5,car,msg_325770,EmergencyBrake,09:10:53,6524.021121263801,1930.6378655331207,B1,B1_3,33053,0.9,0.6,0.4125528913963328,0.712511,1.0,1,1,1.0,0,58.5,0.41255289139633283
NBSKMS_Nightbus_31,5338.050171,3157.068809,--31272#8_0,39.7,bus,msg_566459,Deceleration,09:10:54,5338.037152227098,3157.169217526201,B1,B1_2,33054,0.6,1.0,0.2799717912552891,0.655994,1.0,1,1,1.0,0,39.7,0.27997179125528915
CNA_NBNA_100,5053.122557,3039.34601,:-31622#2-AddedOnRampNode_0_1,104.3,car,msg_939830,EmergencyBrake,09:10:55,5053.500100400763,3039.833755093556,B1,B1_2,33055,0.9,0.6,0.735543018335684,0.777109,1.0,1,1,1.0,0,104.3,0.735543018335684
NBSKMS_Nightbus_32,5038.594721,3074.264517,-32820#0_0,50.4,bus,msg_294421,Acceleration,09:10:56,5038.534726917101,3074.3893422993065,B1,B1_2,33056,0.5,1.0,0.3554301833568405,0.621086,1.0,1,1,1.0,0,50.4,0.35543018335684057
CNA_NBNA_101,5041.926066,2662.817307,:-12622_6_0,0.0,car,msg_636801,Acceleration,09:10:57,5041.620590641097,2663.160442413984,B1,B1_2,33057,0.5,0.6,0.0,0.43,1.0,1,1,1.0,0,0.0,0.0
CNA_NBNA_102,6288.960613,3163.910917,-32924#0_0,36.3,car,msg_769450,EmergencyBrake,09:10:58,6288.739036008172,3163.808271999249,B1,B1_4,33058,0.9,0.6,0.2559943582510577,0.681199,1.0,1,1,1.0,0,36.3,0.25599435825105776
NBSKMS_Nightbus_33,6102.638186,2647.401894,-30694#0_0,41.4,bus,msg_844781,EmergencyBrake,09:10:59,6102.607242950248,2647.867241999964,B1,B1_4,33059,0.9,1.0,0.2919605077574048,0.808392,1.0,1,1,1.0,0,41.4,0.2919605077574048
CNA_NBNA_103,6202.794018,3195.076454,:-23434_1_0,41.8,car,msg_952295,Deceleration,09:11:00,6202.485334410987,3195.2162521401933,B1,B1_4,33060,0.6,0.6,0.2947813822284907,0.538956,1.0,1,1,1.0,0,41.8,0.29478138222849076
NBSKMS_Nightbus_34,6448.270699,3160.033794,-31268#0_0,1.0,bus,msg_411742,Deceleration,09:11:01,6448.260024534954,3160.447826192876,B1,B1_4,33061,0.6,1.0,0.007052186177715,0.60141,1.0,1,1,1.0,0,1.0,0.007052186177715091
NBSKMS_Nightbus_35,6390.176185,3069.463811,--30528#16_0,38.4,bus,msg_924845,Deceleration,09:11:02,6390.42875440104,3069.127185564062,B1,B1_4,33062,0.6,1.0,0.2708039492242595,0.654161,1.0,1,1,1.0,0,38.4,0.2708039492242595
CNA_NBNA_104,5995.146787,2890.932747,:-19442_10_0,50.0,car,msg_456067,EmergencyBrake,09:11:03,5995.628532714098,2891.058513928865,B1,B1_4,33063,0.9,0.6,0.3526093088857545,0.700522,1.0,1,1,1.0,0,50.0,0.35260930888575454
CNA_NBNA_105,5909.634773,2708.938103,--32326#1_0,47.8,car,msg_124353,Deceleration,09:11:04,5910.056326213441,2708.7191877843875,B1,B1_4,33064,0.6,0.6,0.3370944992947813,0.547419,1.0,1,1,1.0,0,47.8,0.33709449929478136
NBSKMS_Nightbus_36,5169.297137,3450.858714,:-18840_1_0,1.0,bus,msg_852904,Normal,09:11:05,5169.142389103483,3451.1532193879675,B2,B2_1,33065,0.3,1.0,0.007052186177715,0.45141,1.0,1,1,1.0,0,1.0,0.007052186177715091
CNA_NBNA_106,5296.818753,3608.685859,:-15912_1_1,29.0,car,msg_660805,Normal,09:11:06,5297.136880184989,3609.043210517645,B2,B2_1,33066,0.3,0.6,0.2045133991537376,0.370903,1.0,1,1,1.0,0,29.0,0.20451339915373765
CNA_NBNA_107,5311.404346,4072.08443,:-31622#2-AddedOnRampNode_0_1,104.3,car,msg_990136,Normal,09:11:07,5310.905151778033,4072.353200822278,B2,B2_1,33067,0.3,0.6,0.735543018335684,0.477109,1.0,1,1,1.0,0,104.3,0.735543018335684
CNA_NBNA_108,6287.212951,3645.093835,:-19244_4_0,65.8,car,msg_295777,Normal,09:11:08,6287.560314603192,3644.816991008368,B2,B2_3,33068,0.3,0.6,0.464033850493653,0.422807,1.0,1,1,1.0,0,65.8,0.464033850493653
CNA_NBNA_109,6420.137546,3837.857813,:-23434_1_0,49.9,car,msg_897148,Deceleration,09:11:09,6420.118308234208,3837.5908923476295,B2,B2_3,33069,0.6,0.6,0.351904090267983,0.550381,1.0,1,1,1.0,0,49.9,0.351904090267983
NBSKMS_Nightbus_37,6061.9208,4003.800141,--30334#1_0,8.9,bus,msg_346080,Normal,09:11:10,6061.88624809562,4004.216432482473,B2,B2_3,33070,0.3,1.0,0.0627644569816643,0.462553,1.0,1,1,1.0,0,8.9,0.06276445698166432
CNA_NBNA_110,5530.618877,4989.371862,--30988#2_1,63.2,car,msg_651404,Deceleration,09:11:11,5530.408423338249,4989.310394489631,B2,B2_2,33071,0.6,0.6,0.4456981664315937,0.56914,1.0,1,1,1.0,0,63.2,0.44569816643159377
CNA_NBNA_111,5401.118156,4236.860777,-31622#2_2,37.4,car,msg_641249,EmergencyBrake,09:11:12,5401.450167382321,4236.860503878335,B2,B2_2,33072,0.9,0.6,0.2637517630465444,0.68275,1.0,1,1,1.0,0,37.4,0.2637517630465444
CNA_NBNA_112,5075.416344,4968.868493,--32406#3_0,42.9,car,msg_199753,EmergencyBrake,09:11:13,5075.309265650857,4968.8122921356735,B2,B2_2,33073,0.9,0.6,0.3025387870239774,0.690508,1.0,1,1,1.0,0,42.9,0.3025387870239774
CNA_NBNA_113,6389.792631,4330.80652,:-29400_0_0,19.6,car,msg_505519,EmergencyBrake,09:11:14,6389.891356135275,4330.941577875665,B2,B2_4,33074,0.9,0.6,0.1382228490832158,0.657645,1.0,1,1,1.0,0,19.6,0.1382228490832158
NBSKMS_Nightbus_38,5747.208608,4181.48885,--30988#2_0,22.8,bus,msg_447733,Normal,09:11:15,5746.763451059076,4181.253400070029,B2,B2_4,33075,0.3,1.0,0.1607898448519041,0.482158,1.0,1,1,1.0,0,22.8,0.1607898448519041
CNA_NBNA_114,5827.264915,4761.257386,--30334#1_0,20.3,car,msg_413325,Acceleration,09:11:16,5826.967637597946,4760.950281254782,B2,B2_4,33076,0.5,0.6,0.1431593794076163,0.458632,1.0,1,1,1.0,0,20.3,0.14315937940761636
CNA_NBNA_115,6266.597952,4612.193142,--32326#1_0,69.1,car,msg_416128,Normal,09:11:17,6266.670878935617,4612.235530052171,B2,B2_4,33077,0.3,0.6,0.4873060648801127,0.427461,1.0,1,1,1.0,0,69.1,0.48730606488011274
CNA_NBNA_116,5555.837333,5700.396242,--30528#16_0,1.0,car,msg_846146,Normal,09:11:18,5556.062658928128,5700.239635110836,B3,B3_1,33078,0.3,0.6,0.007052186177715,0.33141,1.0,1,1,1.0,1,0.5,0.0035260930888575456
CNA_NBNA_117,5443.749705,5269.014141,-32340#7_0,42.5,car,msg_210116,Acceleration,09:11:19,5444.118520641499,5269.000090779197,B3,B3_1,33079,0.5,0.6,0.2997179125528914,0.489944,1.0,1,1,1.0,0,42.5,0.2997179125528914
CNA_NBNA_118,5710.381282,5372.56516,:-19856_2_0,65.1,car,msg_186961,Deceleration,09:11:20,5710.631696819844,5372.316965009758,B3,B3_1,33080,0.6,0.6,0.4590973201692523,0.571819,1.0,1,1,1.0,0,65.1,0.45909732016925237
CNA_NBNA_119,5011.596363,5197.470498,-31606#1_0,50.7,car,msg_680273,Acceleration,09:11:21,5011.427372685815,5197.393056596731,B3,B3_1,33081,0.5,0.6,0.3575458392101551,0.501509,1.0,1,1,1.0,0,50.7,0.35754583921015515
CNA_NBNA_120,5390.701112,5995.229317,-31622#2_0,47.8,car,msg_552949,Normal,09:11:22,5391.012073144949,5995.144795791171,B3,B3_2,33082,0.3,0.6,0.3370944992947813,0.397419,1.0,1,1,1.0,0,47.8,0.33709449929478136
NBSKMS_Nightbus_39,5260.108968,5996.835362,-32820#0_0,21.8,bus,msg_495442,EmergencyBrake,09:11:23,5260.2526380843365,5996.904376299456,B3,B3_2,33083,0.9,1.0,0.1537376586741889,0.780748,1.0,1,1,1.0,0,21.8,0.15373765867418898
